episode_id,dyad,host_gender,guest_gender,host_acknowledge,guest_acknowledge,host_answer,guest_answer,host_ask,guest_ask,host_ask_yes_no,guest_ask_yes_no,host_backchannel,guest_backchannel,host_exclaim,guest_exclaim,host_hold,guest_hold,host_intent,guest_intent,host_reply_no,guest_reply_no,host_reply_yes,guest_reply_yes,host_say,guest_say
ep_126_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0721153846153846,0.0375838926174496,0.3557692307692308,0.2523489932885906,0.25,0.0322147651006711,0.0096153846153846,0.0,0.0240384615384615,0.0040268456375838,0.0096153846153846,0.0026845637583892,0.0,0.0,0.0144230769230769,0.0120805369127516,0.0,0.0,0.0,0.0201342281879194,0.2644230769230769,0.6389261744966444
ep_127_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0,0.0068870523415977,0.390625,0.3085399449035813,0.234375,0.0440771349862259,0.015625,0.0,0.0,0.0013774104683195,0.015625,0.0,0.0,0.0,0.0625,0.0027548209366391,0.0,0.0,0.0,0.0055096418732782,0.28125,0.6308539944903582
ep_128_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.0769230769230769,0.0215311004784689,0.2876254180602006,0.4461722488038278,0.1638795986622073,0.0442583732057416,0.0033444816053511,0.0,0.020066889632107,0.0047846889952153,0.0100334448160535,0.0,0.0,0.0,0.0167224080267558,0.0311004784688995,0.0,0.0,0.040133779264214,0.0143540669856459,0.3812709030100334,0.4377990430622009
ep_129_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0802139037433155,0.0232558139534883,0.2941176470588235,0.1820020222446916,0.2085561497326203,0.0455005055611729,0.0106951871657754,0.0010111223458038,0.0053475935828877,0.0050556117290192,0.0053475935828877,0.0,0.0,0.0,0.0160427807486631,0.0182002022244691,0.0,0.0,0.053475935828877,0.006066734074823,0.3262032085561497,0.7189079878665319
ep_131_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.042016806722689,0.0146699266503667,0.3109243697478991,0.3814180929095354,0.2016806722689075,0.0586797066014669,0.0084033613445378,0.0,0.0084033613445378,0.0024449877750611,0.0,0.0,0.0084033613445378,0.0,0.0084033613445378,0.0048899755501222,0.0,0.0,0.042016806722689,0.0195599022004889,0.3697478991596639,0.5183374083129584
ep_132_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.0175438596491228,0.0064516129032258,0.4853801169590643,0.5535483870967742,0.1871345029239766,0.0903225806451612,0.0,0.0,0.0,0.0012903225806451,0.0,0.0038709677419354,0.0,0.0,0.0175438596491228,0.0090322580645161,0.0,0.0,0.0175438596491228,0.0051612903225806,0.2748538011695906,0.3303225806451613
ep_133_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0166666666666666,0.0051440329218107,0.375,0.3353909465020576,0.2833333333333333,0.0462962962962962,0.0,0.0010288065843621,0.0166666666666666,0.0051440329218107,0.0,0.0,0.0,0.0,0.0416666666666666,0.0123456790123456,0.0,0.0,0.0583333333333333,0.0164609053497942,0.2083333333333333,0.5781893004115226
ep_134_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.0662251655629139,0.0208333333333333,0.3973509933774834,0.3090277777777778,0.2119205298013245,0.0358796296296296,0.0,0.0023148148148148,0.0132450331125827,0.0034722222222222,0.0,0.0,0.0,0.0,0.0264900662251655,0.011574074074074,0.0,0.0,0.0132450331125827,0.0069444444444444,0.271523178807947,0.6099537037037037
ep_135_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.0352941176470588,0.0308529945553539,0.2647058823529412,0.2867513611615245,0.2470588235294117,0.0635208711433756,0.0,0.0,0.0,0.0127041742286751,0.0058823529411764,0.0018148820326678,0.0,0.0,0.0294117647058823,0.0326678765880217,0.0058823529411764,0.0,0.0235294117647058,0.0326678765880217,0.388235294117647,0.5390199637023594
ep_137_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0720338983050847,0.0399619410085632,0.4025423728813559,0.4424357754519505,0.2330508474576271,0.0723120837297811,0.0,0.0009514747859181,0.0169491525423728,0.0133206470028544,0.0084745762711864,0.0,0.0,0.0,0.0254237288135593,0.071360608943863,0.0,0.0038058991436726,0.0635593220338983,0.0171265461465271,0.1779661016949152,0.3387250237868696
ep_138_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.0139860139860139,0.0031746031746031,0.3286713286713286,0.5428571428571428,0.2937062937062937,0.0761904761904762,0.0069930069930069,0.0,0.0,0.0,0.0,0.0015873015873015,0.0,0.0,0.0559440559440559,0.0365079365079365,0.0,0.0,0.0,0.0111111111111111,0.3006993006993007,0.3285714285714285
ep_139_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0384615384615384,0.0254143646408839,0.3076923076923077,0.3215469613259668,0.2032967032967033,0.0773480662983425,0.0,0.0022099447513812,0.0274725274725274,0.005524861878453,0.0109890109890109,0.0,0.0,0.0,0.0329670329670329,0.0640883977900552,0.0054945054945054,0.0011049723756906,0.0384615384615384,0.0077348066298342,0.3351648351648351,0.4950276243093923
ep_141_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0294117647058823,0.014799154334038,0.2720588235294117,0.2156448202959831,0.2647058823529412,0.054968287526427,0.0,0.0,0.0,0.0042283298097251,0.0,0.0,0.0,0.0,0.0147058823529411,0.0,0.0,0.0,0.0,0.0169133192389006,0.4191176470588235,0.693446088794926
ep_142_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.0158730158730158,0.0265210608424337,0.2976190476190476,0.1950078003120124,0.1587301587301587,0.0374414976599064,0.0039682539682539,0.0,0.0079365079365079,0.0046801872074883,0.0,0.0015600624024961,0.0,0.0,0.0317460317460317,0.0109204368174727,0.0,0.0015600624024961,0.0198412698412698,0.0249609984399376,0.4642857142857143,0.6973478939157566
ep_143_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.0511363636363636,0.0385756676557863,0.2727272727272727,0.413946587537092,0.4147727272727273,0.0252225519287833,0.0,0.0,0.0227272727272727,0.016320474777448,0.0,0.0,0.0,0.0,0.0113636363636363,0.0311572700296735,0.0,0.0029673590504451,0.034090909090909,0.0148367952522255,0.1931818181818181,0.456973293768546
ep_145_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0652173913043478,0.09284332688588,0.2228260869565217,0.2263056092843327,0.2554347826086957,0.0618955512572533,0.0054347826086956,0.0,0.0163043478260869,0.0154738878143133,0.0,0.0019342359767891,0.0,0.0,0.0163043478260869,0.0328820116054158,0.0,0.0,0.0489130434782608,0.02321083172147,0.3695652173913043,0.5454545454545454
ep_146_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0396825396825396,0.0126582278481012,0.3174603174603174,0.2943037974683544,0.2619047619047619,0.0316455696202531,0.0079365079365079,0.0031645569620253,0.0079365079365079,0.0079113924050632,0.0,0.0015822784810126,0.0,0.0,0.0317460317460317,0.0126582278481012,0.0,0.0,0.0079365079365079,0.0126582278481012,0.3253968253968254,0.6234177215189873
ep_147_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0,0.0055452865064695,0.3309352517985611,0.3622920517560073,0.237410071942446,0.0517560073937153,0.0071942446043165,0.0055452865064695,0.014388489208633,0.0018484288354898,0.0071942446043165,0.0,0.0,0.0,0.0071942446043165,0.011090573012939,0.0,0.0018484288354898,0.0575539568345323,0.0036968576709796,0.3381294964028777,0.55637707948244
ep_148_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0493827160493827,0.0056603773584905,0.2962962962962963,0.3622641509433962,0.1543209876543209,0.090566037735849,0.0061728395061728,0.0018867924528301,0.0061728395061728,0.0037735849056603,0.0,0.0,0.0,0.0,0.0185185185185185,0.0188679245283018,0.0,0.0037735849056603,0.0617283950617283,0.0169811320754716,0.4074074074074074,0.4962264150943396
ep_149_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0112359550561797,0.0095785440613026,0.247191011235955,0.2739463601532567,0.1910112359550561,0.0785440613026819,0.0056179775280898,0.0,0.0112359550561797,0.0057471264367816,0.0,0.0,0.0,0.0,0.0280898876404494,0.0076628352490421,0.0056179775280898,0.0,0.0224719101123595,0.0172413793103448,0.4775280898876404,0.60727969348659
ep_150_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.0075187969924812,0.0202702702702702,0.3308270676691729,0.3851351351351351,0.3834586466165413,0.0990990990990991,0.0,0.0067567567567567,0.0075187969924812,0.0045045045045045,0.0,0.0,0.0,0.0,0.0451127819548872,0.0247747747747747,0.0,0.0022522522522522,0.0075187969924812,0.018018018018018,0.2180451127819548,0.4391891891891892
ep_151_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.064516129032258,0.0196399345335515,0.2580645161290322,0.3567921440261866,0.3118279569892473,0.0589198036006546,0.010752688172043,0.0016366612111292,0.010752688172043,0.0065466448445171,0.0,0.0032733224222585,0.0,0.0,0.064516129032258,0.027823240589198,0.0,0.0032733224222585,0.053763440860215,0.011456628477905,0.2258064516129032,0.5106382978723404
ep_152_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.048076923076923,0.0184804928131416,0.3846153846153846,0.5564681724845996,0.3653846153846153,0.028747433264887,0.0,0.0,0.0,0.002053388090349,0.0096153846153846,0.0,0.0,0.0,0.0288461538461538,0.0246406570841889,0.0,0.0,0.0,0.0082135523613963,0.1634615384615384,0.3613963039014374
ep_153_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.062111801242236,0.0176565008025682,0.2236024844720497,0.3017656500802568,0.3478260869565217,0.0449438202247191,0.0186335403726708,0.0,0.0186335403726708,0.0144462279293739,0.0,0.0,0.0,0.0,0.0186335403726708,0.0304975922953451,0.0,0.0,0.0372670807453416,0.0256821829855537,0.2732919254658385,0.565008025682183
ep_154_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0135135135135135,0.0101694915254237,0.5405405405405406,0.5546610169491526,0.2601351351351351,0.1389830508474576,0.0,0.0008474576271186,0.0,0.0016949152542372,0.0033783783783783,0.0,0.0,0.0004237288135593,0.0337837837837837,0.0292372881355932,0.0033783783783783,0.0,0.0067567567567567,0.0097457627118644,0.1385135135135135,0.2542372881355932
ep_157_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.075,0.0216998191681736,0.2,0.360759493670886,0.2875,0.1220614828209765,0.00625,0.0271247739602169,0.01875,0.011754068716094,0.00625,0.0009041591320072,0.0,0.0,0.08125,0.0198915009041591,0.0,0.0009041591320072,0.04375,0.0162748643761302,0.28125,0.418625678119349
ep_163_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0388170055452865,0.0228254164096236,0.4454713493530499,0.5385564466378778,0.1497227356746765,0.1196792103639728,0.0018484288354898,0.000616903146206,0.0147874306839186,0.0037014188772362,0.0,0.0,0.0,0.0,0.0295748613678373,0.0363972856261566,0.0018484288354898,0.000616903146206,0.0295748613678373,0.0086366440468846,0.288354898336414,0.2689697717458359
ep_164_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0448065173116089,0.0123222748815165,0.4256619144602851,0.4900473933649289,0.120162932790224,0.0663507109004739,0.0,0.0047393364928909,0.0020366598778004,0.0009478672985781,0.0,0.0009478672985781,0.0,0.0,0.0325865580448065,0.0132701421800947,0.0,0.0018957345971563,0.0325865580448065,0.0151658767772511,0.3421588594704684,0.3943127962085308
ep_172_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0641891891891891,0.0186741363211951,0.3986486486486486,0.5359477124183006,0.2905405405405405,0.103641456582633,0.0,0.0009337068160597,0.0202702702702702,0.0028011204481792,0.0,0.0,0.0,0.0,0.0506756756756756,0.0233426704014939,0.0,0.0009337068160597,0.0033783783783783,0.0093370681605975,0.1722972972972972,0.3043884220354808
ep_176_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0059880239520958,0.003012048192771,0.3712574850299401,0.4623493975903614,0.3293413173652694,0.0858433734939759,0.0,0.0,0.0,0.0060240963855421,0.0,0.0,0.0,0.0,0.0658682634730539,0.036144578313253,0.0059880239520958,0.0,0.0059880239520958,0.003012048192771,0.2155688622754491,0.4036144578313253
ep_179_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.015432098765432,0.0094836670179135,0.3487654320987654,0.3667017913593256,0.2993827160493827,0.1201264488935721,0.0030864197530864,0.0042149631190727,0.0092592592592592,0.0031612223393045,0.0,0.0,0.0,0.0010537407797681,0.037037037037037,0.0105374077976817,0.0,0.0021074815595363,0.0339506172839506,0.0200210748155953,0.2530864197530864,0.4625922023182297
ep_184_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0214285714285714,0.003731343283582,0.4071428571428571,0.6623134328358209,0.2357142857142857,0.0522388059701492,0.0,0.0,0.0071428571428571,0.003731343283582,0.0,0.0,0.0,0.0,0.0428571428571428,0.003731343283582,0.0,0.0,0.0142857142857142,0.001865671641791,0.2714285714285714,0.2723880597014925
ep_185_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0327510917030567,0.013530135301353,0.2707423580786026,0.4981549815498155,0.2292576419213974,0.052890528905289,0.0043668122270742,0.0,0.0131004366812227,0.008610086100861,0.0,0.0,0.0,0.0,0.0480349344978165,0.029520295202952,0.0,0.0,0.019650655021834,0.009840098400984,0.3820960698689956,0.3874538745387454
ep_186_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0555555555555555,0.0101975780752071,0.3518518518518518,0.3747609942638623,0.1440329218106996,0.1032504780114722,0.0,0.0031867431485022,0.0041152263374485,0.0044614404079031,0.0082304526748971,0.0012746972594008,0.0,0.0,0.0596707818930041,0.041427660930529,0.0,0.0006373486297004,0.0329218106995884,0.0165710643722116,0.3436213991769547,0.4442319949012109
ep_187_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0487012987012987,0.0276816608996539,0.448051948051948,0.4532871972318339,0.1655844155844155,0.0553633217993079,0.0032467532467532,0.0017301038062283,0.0129870129870129,0.0069204152249134,0.0,0.0017301038062283,0.0,0.0017301038062283,0.0487012987012987,0.0415224913494809,0.0,0.0051903114186851,0.0227272727272727,0.0103806228373702,0.25,0.3944636678200692
ep_197_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0589970501474926,0.0205920205920205,0.3982300884955752,0.4839124839124839,0.2064896755162241,0.054054054054054,0.0,0.0,0.0058997050147492,0.0077220077220077,0.0,0.0,0.0,0.0,0.0766961651917404,0.0952380952380952,0.0,0.0,0.0265486725663716,0.018018018018018,0.2271386430678466,0.3204633204633205
ep_198_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0849420849420849,0.0390032502708559,0.3359073359073359,0.4680390032502708,0.22007722007722,0.066088840736728,0.0038610038610038,0.0010834236186348,0.0231660231660231,0.0119176598049837,0.0,0.0010834236186348,0.0038610038610038,0.0,0.054054054054054,0.056338028169014,0.0038610038610038,0.0010834236186348,0.027027027027027,0.0119176598049837,0.2432432432432432,0.3434452871072589
ep_199_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0385185185185185,0.0271317829457364,0.397037037037037,0.4815891472868217,0.12,0.1308139534883721,0.0014814814814814,0.000968992248062,0.0074074074074074,0.0106589147286821,0.0,0.001937984496124,0.0,0.000968992248062,0.0325925925925925,0.0184108527131782,0.0029629629629629,0.000968992248062,0.0518518518518518,0.0184108527131782,0.3481481481481481,0.3081395348837209
ep_200_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.07,0.0272373540856031,0.298,0.4474708171206226,0.27,0.0642023346303501,0.0,0.0,0.018,0.0145914396887159,0.002,0.0,0.0,0.0,0.04,0.0330739299610894,0.006,0.0019455252918287,0.022,0.0165369649805447,0.274,0.3949416342412451
ep_202_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0023148148148148,0.0476190476190476,0.4351851851851852,0.7142857142857143,0.1851851851851851,0.0476190476190476,0.0,0.0,0.011574074074074,0.0,0.0,0.0,0.0,0.0,0.0671296296296296,0.0952380952380952,0.0,0.0,0.0046296296296296,0.0,0.2939814814814814,0.0952380952380952
ep_204_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0236220472440944,0.0083217753120665,0.4383202099737532,0.5284327323162274,0.1679790026246719,0.1012482662968099,0.0,0.0,0.0026246719160104,0.0041608876560332,0.0026246719160104,0.0,0.0,0.0,0.0341207349081364,0.0270457697642163,0.0,0.0,0.0367454068241469,0.0166435506241331,0.2939632545931758,0.3141470180305132
ep_205_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0812274368231047,0.0424143556280587,0.3014440433212996,0.4053833605220228,0.2021660649819494,0.0717781402936378,0.0,0.0,0.0270758122743682,0.0048939641109298,0.0,0.0,0.0,0.0,0.03971119133574,0.0538336052202283,0.0018050541516245,0.0048939641109298,0.0216606498194945,0.0146818923327895,0.3249097472924188,0.4021207177814029
ep_207_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0363349131121642,0.0389133627019089,0.4044233807266982,0.4801762114537445,0.1200631911532385,0.0969162995594713,0.0015797788309636,0.0,0.0078988941548183,0.0066079295154185,0.0063191153238546,0.000734214390602,0.0,0.0022026431718061,0.0363349131121642,0.0499265785609397,0.0,0.000734214390602,0.0142180094786729,0.0124816446402349,0.3728278041074249,0.3113069016152716
ep_208_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0385674931129476,0.0230125523012552,0.3829201101928374,0.5355648535564853,0.2424242424242424,0.0404463040446304,0.0,0.0,0.0027548209366391,0.00557880055788,0.0027548209366391,0.0,0.0,0.0,0.0523415977961432,0.0355648535564853,0.0,0.000697350069735,0.0110192837465564,0.0118549511854951,0.2672176308539944,0.3472803347280335
ep_211_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.03125,0.0244140625,0.3993055555555556,0.53515625,0.2048611111111111,0.0732421875,0.0,0.0009765625,0.0208333333333333,0.005859375,0.0034722222222222,0.0,0.0,0.0,0.0486111111111111,0.05859375,0.0034722222222222,0.0009765625,0.0416666666666666,0.0078125,0.2465277777777778,0.29296875
ep_213_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0321592649310872,0.0167844522968197,0.3843797856049004,0.4840989399293286,0.1761102603369065,0.0803886925795053,0.0,0.0,0.006125574272588,0.0070671378091872,0.004594180704441,0.0,0.0,0.0,0.0551301684532924,0.0556537102473498,0.0,0.0008833922261484,0.0290964777947932,0.0141342756183745,0.3124042879019908,0.3409893992932862
ep_214_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0461538461538461,0.0222513089005235,0.3846153846153846,0.4463350785340314,0.2051282051282051,0.1034031413612565,0.0,0.0013089005235602,0.0051282051282051,0.0104712041884816,0.0,0.0,0.0,0.0,0.0564102564102564,0.0549738219895288,0.0102564102564102,0.0026178010471204,0.0102564102564102,0.0026178010471204,0.282051282051282,0.3560209424083769
ep_217_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0560344827586206,0.0375690607734806,0.418103448275862,0.3569060773480663,0.168103448275862,0.1767955801104972,0.0,0.0121546961325966,0.0129310344827586,0.0099447513812154,0.0,0.0,0.0,0.0,0.0474137931034482,0.0408839779005524,0.0,0.0,0.0172413793103448,0.0088397790055248,0.2801724137931034,0.3569060773480663
ep_218_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0358306188925081,0.0247074122236671,0.3680781758957654,0.5721716514954487,0.3127035830618892,0.0520156046814044,0.003257328990228,0.0,0.003257328990228,0.0052015604681404,0.0,0.0,0.0,0.0,0.0716612377850162,0.0858257477243173,0.003257328990228,0.0039011703511053,0.006514657980456,0.0195058517555266,0.1954397394136807,0.2366710013003901
ep_220_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0594059405940594,0.0251716247139588,0.2945544554455445,0.4553775743707093,0.3143564356435643,0.0446224256292906,0.0024752475247524,0.0011441647597254,0.0173267326732673,0.0080091533180778,0.0,0.0,0.0,0.0,0.0594059405940594,0.0766590389016018,0.0024752475247524,0.0011441647597254,0.0198019801980198,0.0217391304347826,0.2301980198019802,0.3661327231121281
ep_222_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0206611570247933,0.0316004077471967,0.4476584022038568,0.5229357798165137,0.1336088154269972,0.0642201834862385,0.0013774104683195,0.0,0.0041322314049586,0.0132517838939857,0.0,0.0,0.0,0.0,0.0578512396694214,0.0479102956167176,0.0013774104683195,0.0,0.0192837465564738,0.0173292558613659,0.3140495867768595,0.3027522935779816
ep_223_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0909090909090909,0.0132743362831858,0.2863636363636364,0.5147492625368731,0.2795454545454545,0.0486725663716814,0.0,0.0014749262536873,0.0113636363636363,0.0058997050147492,0.0,0.0,0.0,0.0,0.0318181818181818,0.0545722713864306,0.0045454545454545,0.0,0.0159090909090909,0.0206489675516224,0.2795454545454545,0.3407079646017699
ep_225_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0206185567010309,0.028459273797841,0.4329896907216495,0.4847890088321884,0.2371134020618556,0.0510304219823356,0.0,0.0,0.0171821305841924,0.0137389597644749,0.0,0.0,0.0,0.0,0.0618556701030927,0.1265947006869479,0.0,0.0019627085377821,0.0137457044673539,0.0078508341511285,0.2164948453608247,0.2855740922473013
ep_228_whisperx_diarized.gender.host_guest,FEMALE->FEMALE,female,female,0.0825688073394495,0.0267062314540059,0.2477064220183486,0.3412462908011869,0.4403669724770642,0.059347181008902,0.0,0.0,0.018348623853211,0.0148367952522255,0.0,0.0059347181008902,0.0,0.0,0.0275229357798165,0.0029673590504451,0.0,0.0,0.0091743119266055,0.0148367952522255,0.1743119266055046,0.5341246290801187
ep_229_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0635451505016722,0.0217113665389527,0.2876254180602006,0.5312899106002554,0.2775919732441471,0.0676883780332056,0.0,0.0,0.0133779264214046,0.0051085568326947,0.0,0.0025542784163473,0.0,0.0,0.0334448160535117,0.0561941251596424,0.0033444816053511,0.0012771392081736,0.020066889632107,0.0102171136653895,0.3010033444816054,0.3039591315453384
ep_231_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0273224043715847,0.0142450142450142,0.3579234972677595,0.4017094017094017,0.2513661202185792,0.0797720797720797,0.0,0.0028490028490028,0.0218579234972677,0.0066476733143399,0.0,0.0,0.0,0.0,0.0710382513661202,0.0332383665716999,0.0109289617486338,0.0009496676163342,0.0163934426229508,0.0113960113960113,0.2431693989071038,0.4491927825261159
ep_235_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0204678362573099,0.0109890109890109,0.3771929824561403,0.4970414201183432,0.2631578947368421,0.0718512256973795,0.0058479532163742,0.0016906170752324,0.0204678362573099,0.007607776838546,0.0,0.0,0.0,0.0,0.0204678362573099,0.0422654268808114,0.0029239766081871,0.0008453085376162,0.0087719298245614,0.0101437024513947,0.2807017543859649,0.3575655114116652
ep_236_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0402684563758389,0.0166931637519872,0.3422818791946309,0.4562798092209857,0.285234899328859,0.0842607313195548,0.0,0.0007949125596184,0.0033557046979865,0.0103338632750397,0.0100671140939597,0.0007949125596184,0.0,0.0,0.046979865771812,0.0516693163751987,0.0,0.0015898251192368,0.0201342281879194,0.0190779014308426,0.2516778523489933,0.3585055643879173
ep_237_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.050709939148073,0.032849020846494,0.3427991886409736,0.505369551484523,0.1724137931034483,0.0486418193303853,0.0020283975659229,0.0,0.0081135902636916,0.0151610865445356,0.0081135902636916,0.0012634238787113,0.0,0.0,0.0466531440162271,0.0764371446620341,0.0020283975659229,0.0006317119393556,0.0223123732251521,0.0202147820593809,0.3448275862068966,0.2994314592545799
ep_246_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0691056910569105,0.045768566493955,0.3401084010840108,0.3661485319516407,0.1260162601626016,0.0837651122625215,0.002710027100271,0.0077720207253886,0.0121951219512195,0.0103626943005181,0.0040650406504065,0.0,0.0,0.0,0.035230352303523,0.0250431778929188,0.0,0.0025906735751295,0.0392953929539295,0.038860103626943,0.3712737127371274,0.4196891191709844
ep_248_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0857843137254902,0.0527472527472527,0.2965686274509804,0.3725274725274725,0.1985294117647058,0.0857142857142857,0.0,0.0032967032967032,0.0073529411764705,0.0043956043956043,0.0,0.0,0.0,0.0,0.0563725490196078,0.0472527472527472,0.0024509803921568,0.001098901098901,0.0318627450980392,0.0197802197802197,0.321078431372549,0.4131868131868131
ep_251_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.050438596491228,0.0207792207792207,0.3311403508771929,0.387012987012987,0.1557017543859649,0.0969696969696969,0.0,0.0008658008658008,0.0131578947368421,0.0043290043290043,0.0043859649122807,0.0017316017316017,0.0,0.0,0.0350877192982456,0.0432900432900432,0.0043859649122807,0.0,0.0241228070175438,0.0164502164502164,0.3815789473684211,0.4285714285714285
ep_253_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0949367088607595,0.0081120943952802,0.2932489451476793,0.415929203539823,0.1286919831223628,0.0730088495575221,0.0021097046413502,0.0044247787610619,0.0126582278481012,0.0029498525073746,0.0063291139240506,0.0,0.0,0.0,0.0485232067510548,0.023598820058997,0.0,0.0,0.040084388185654,0.0044247787610619,0.3734177215189873,0.467551622418879
ep_255_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.0704960835509138,0.0175658720200752,0.2689295039164491,0.3739021329987453,0.2819843342036554,0.0627352572145545,0.0,0.0025094102885821,0.0078328981723237,0.0025094102885821,0.0,0.0,0.0026109660574412,0.001254705144291,0.0469973890339425,0.0401505646173149,0.0026109660574412,0.0050188205771643,0.0130548302872062,0.0213299874529485,0.3054830287206266,0.4730238393977415
ep_256_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.050314465408805,0.0211267605633802,0.3396226415094339,0.3967136150234742,0.220125786163522,0.1138497652582159,0.0,0.0046948356807511,0.0031446540880503,0.0023474178403755,0.0031446540880503,0.0023474178403755,0.0,0.0,0.0566037735849056,0.0387323943661971,0.0,0.0011737089201877,0.0157232704402515,0.0082159624413145,0.3113207547169811,0.4107981220657277
ep_260_whisperx_diarized.gender.host_guest,MALE->MALE,male,male,0.0143540669856459,0.0153609831029185,0.4258373205741627,0.4946236559139785,0.2057416267942583,0.0506912442396313,0.0,0.0015360983102918,0.0143540669856459,0.0046082949308755,0.0047846889952153,0.0,0.0,0.0,0.0765550239234449,0.0568356374807987,0.0,0.0030721966205837,0.0047846889952153,0.0061443932411674,0.2535885167464115,0.3671274961597542
ep_263_whisperx_diarized.gender.host_guest,MALE->FEMALE,male,female,0.014018691588785,0.0224654377880184,0.411214953271028,0.4400921658986175,0.2523364485981308,0.064516129032258,0.0046728971962616,0.0011520737327188,0.0046728971962616,0.0063364055299539,0.0,0.0011520737327188,0.0,0.0,0.0467289719626168,0.0328341013824884,0.0,0.0017281105990783,0.0233644859813084,0.0115207373271889,0.2429906542056074,0.4182027649769585
ep_264_whisperx_diarized.gender.host_guest,FEMALE->MALE,female,male,0.0764331210191082,0.0229591836734693,0.2929936305732484,0.3176020408163265,0.2356687898089172,0.0695153061224489,0.0063694267515923,0.0006377551020408,0.0254777070063694,0.0082908163265306,0.0,0.0012755102040816,0.0,0.0,0.0573248407643312,0.0178571428571428,0.0063694267515923,0.0,0.0254777070063694,0.0121173469387755,0.2738853503184713,0.5497448979591837
